anyo,id_alumno,fecha_nac,sexo,estado_matricula,curso,grupo,turno
2024,10657057,04/07/2004,H,M,3162079957,2CFSH,D
2024,10308646,16/10/2000,M,B,3162079965,1CFSQ,D
2024,10735330,31/07/2003,M,B,3228406931,1CFSB,D
2024,10251213,26/08/2001,M,B,3228406931,1CFSB,D
2024,10870871,31/12/2006,M,B,3228406931,1CFSB,D
2024,10824007,20/12/2005,M,M,3228406931,1CFSB,D
2024,10635026,11/08/2005,H,M,3228406931,1CFSB,D
2024,10776549,27/01/2006,M,M,3228406931,1CFSB,D
2024,10764144,27/12/2006,H,M,3228406931,1CFSB,D
2024,10805294,31/05/2006,H,M,3228406931,1CFSB,D
2024,10530803,17/03/2004,M,M,3228406931,1CFSB,D
2024,10796065,09/11/2006,M,M,3228406931,1CFSB,D
2024,10630363,08/05/2005,H,M,3228406931,1CFSB,D
2024,10852161,12/08/2005,M,M,3228406931,1CFSB,D
2024,10819684,24/09/2004,M,M,3228406931,1CFSB,D
2024,10630337,28/02/2005,M,M,3228406931,1CFSB,D
2024,10251213,26/08/2001,M,B,3162078584,1CFSG,D
2024,10729697,01/09/2004,M,B,3162078584,1CFSG,D
2024,10711908,28/11/2003,M,B,3162078584,1CFSG,D
2024,10758378,28/07/2006,H,M,3162078584,1CFSG,D
2024,10791102,31/03/2006,M,M,3162078584,1CFSG,D
2024,10675598,12/08/2003,M,M,3162078584,1CFSG,D
2024,10783224,06/08/2006,M,M,3162078584,1CFSG,D
2024,10699108,28/04/2005,M,M,3162078584,1CFSG,D
2024,10814418,17/11/2006,M,M,3162078584,1CFSG,D
2024,10705571,29/11/2005,M,M,3162078584,1CFSG,D
2024,10745557,04/01/2005,H,M,3162078584,1CFSG,D
2024,10515204,13/05/2002,H,M,3162078591,2CFSG,D
2024,10645661,11/01/2005,M,M,3162078591,2CFSG,D
2024,10697595,20/10/2004,M,M,3162078591,2CFSG,D
2024,10689702,11/01/2005,H,M,3162078591,2CFSG,D
2024,10714036,14/01/2005,M,M,3162078591,2CFSG,D
2024,10499298,28/12/2002,M,M,3162078591,2CFSG,D
2024,10723900,02/10/2003,H,M,3162078591,2CFSG,D
2024,10697594,20/10/2004,H,M,3162078591,2CFSG,D
2024,10242875,04/01/2000,M,M,3162078591,2CFSG,D
2024,10697823,20/05/2004,H,M,3162078591,2CFSG,D
2024,10862844,06/02/2004,H,M,3162078591,2CFSG,D
2024,10706060,23/12/2004,M,M,3162078591,2CFSG,D
2024,10697613,01/10/2005,M,M,3162078591,2CFSG,D
2024,10352409,03/08/2000,M,M,3162078591,2CFSG,D
2024,10837451,09/06/2005,H,M,3162080071,2CFSC,D
2024,10855729,18/01/2005,H,M,3162080071,2CFSC,D
2024,11242377,20/09/1986,H,M,3162080071,2CFSC,D
2024,10267085,10/10/1999,H,M,3162080071,2CFSC,D
2024,10679688,18/11/2005,H,M,3162080071,2CFSC,D
2024,10676228,28/10/2004,H,M,3162080071,2CFSC,D
2024,10832097,23/02/2001,H,M,3162080071,2CFSC,D
2024,10332972,14/08/1995,H,M,3162080071,2CFSC,D
2024,10963354,19/05/2005,H,M,3162080071,2CFSC,D
2024,10748092,12/09/2003,H,M,3162080071,2CFSC,D
2024,10303547,07/11/1995,H,M,3162080071,2CFSC,D
2024,10500950,14/06/2002,H,M,3162080071,2CFSC,D
2024,10803902,11/12/2006,H,B,3162075411,1CFME,D
2024,10797163,02/06/2006,M,B,3162075411,1CFME,D
2024,11033650,21/10/2008,M,B,3162075411,1CFMF,D
2024,10485859,25/01/2005,H,B,3162075411,1CFMF,D
2024,11234733,29/01/1988,H,B,3162075411,1CFMF,D
2024,10793625,23/03/2006,M,M,3162075411,1CFME,D
2024,10260898,04/09/1997,M,M,3162075411,1CFMF,D
2024,13452193,27/06/1975,M,M,3162075411,1CFME,D
2024,10767533,23/11/2006,M,M,3162075411,1CFMF,D
2024,10471049,09/12/1995,M,M,3162075411,1CFME,D
2024,10464351,09/08/1995,M,M,3162075411,1CFMF,D
2024,10783770,19/03/2006,M,M,3162075411,1CFME,D
2024,11004261,12/02/2008,M,M,3162075411,1CFME,D
2024,10333832,06/07/2001,M,M,3162075411,1CFME,D
2024,10901871,08/12/2007,M,M,3162075411,1CFME,D
2024,11001548,22/11/2008,M,M,3162075411,1CFME,D
2024,10904286,15/07/2007,H,M,3162075411,1CFME,D
2024,11025178,13/03/2008,H,M,3162075411,1CFME,D
2024,10906346,11/10/2007,M,M,3162075411,1CFME,D
2024,10927446,17/03/2007,M,M,3162075411,1CFME,D
2024,10777684,07/01/2006,H,M,3162075411,1CFME,D
2024,10801002,10/03/2006,M,M,3162075411,1CFMF,D
2024,11260593,11/09/2007,M,M,3162075411,1CFME,D
2024,10895653,10/11/2007,H,M,3162075411,1CFMF,D
2024,10698491,11/04/2005,M,M,3162075411,1CFMF,D
2024,11328075,22/08/2007,M,M,3162075411,1CFMF,D
2024,10924060,10/12/2007,M,M,3162075411,1CFMF,D
2024,10906500,23/03/2007,M,M,3162075411,1CFMF,D
2024,10904182,20/02/2007,M,M,3162075411,1CFMF,D
2024,11032717,14/04/2008,M,M,3162075411,1CFMF,D
2024,10912191,11/01/2007,M,M,3162075411,1CFMF,D
2024,11076555,05/02/2006,M,M,3162075411,1CFMF,D
2024,10511909,19/07/2002,M,M,3162075411,1CFMF,D
2024,10803834,14/11/2006,M,M,3162075411,1CFME,D
2024,10913310,18/10/2007,M,M,3162075411,1CFMF,D
2024,10894182,30/03/2007,M,M,3162075411,1CFMF,D
2024,11013996,13/05/2008,M,M,3162075411,1CFMF,D
2024,10017418,03/01/2005,M,M,3162075411,1CFMF,D
2024,13230238,21/03/1975,M,M,3162075411,1CFMF,D
2024,11027241,15/08/2008,M,M,3162075411,1CFME,D
2024,10506539,27/08/2002,M,M,3162075411,1CFMF,D
2024,10925235,13/01/2007,M,M,3162075411,1CFMF,D
2024,10894547,17/05/2007,M,M,3162075418,2CFME,D
2024,11830567,17/10/1972,M,M,3162075418,2CFME,D
2024,10333869,04/02/1997,M,M,3162075418,2CFME,D
2024,10786265,21/09/2006,M,M,3162075418,2CFMF,D
2024,10737199,12/04/2005,M,M,3162075418,2CFMF,D
2024,10907341,12/09/2007,M,M,3162075418,2CFME,D
2024,10762349,07/08/2006,M,M,3162075418,2CFME,D
2024,10783722,09/11/2006,M,M,3162075418,2CFMF,D
2024,12873247,06/12/1971,M,M,3162075418,2CFMK,D
2024,13281688,11/09/1973,M,M,3162075418,2CFMK,D
2024,13281520,14/06/1976,M,M,3162075418,2CFMK,D
2024,10020005,18/02/2002,M,M,3162075418,2CFMK,D
2024,10338154,14/03/1992,M,M,3162075418,2CFMF,D
2024,10279654,03/10/1999,H,M,3162075418,2CFMF,D
2024,10899221,30/01/2007,M,M,3162075418,2CFME,D
2024,10323990,21/02/1992,M,M,3162075418,2CFME,D
2024,13033829,19/05/1970,M,M,3162075418,2CFMK,D
2024,12569296,16/07/1992,M,M,3162075418,2CFME,D
2024,10244802,17/09/1997,M,M,3162075418,2CFMF,D
2024,12419064,03/04/1982,M,M,3162075418,2CFME,D
2024,11318786,27/07/1989,M,M,3162075418,2CFMK,D
2024,13105352,03/07/1978,M,M,3162075418,2CFMF,D
2024,10476696,27/03/2001,M,M,3162075418,2CFMK,D
2024,11237080,17/03/1979,M,M,3162075418,2CFMK,D
2024,10281596,15/06/2000,H,M,3162075418,2CFMK,D
2024,13034042,06/11/1979,M,M,3162075418,2CFME,D
2024,11572959,19/10/1984,M,M,3162075418,2CFME,D
2024,10380752,28/06/1997,M,M,3162075418,2CFMK,D
2024,12623151,25/09/1979,M,M,3162075418,2CFME,D
2024,10891407,03/12/2007,M,M,3162075418,2CFME,D
2024,10927479,03/08/2007,M,M,3162075418,2CFMF,D
2024,13246090,26/08/1987,M,M,3162075418,2CFME,D
2024,10835151,04/07/2006,M,M,3162075418,2CFME,D
2024,10819064,09/10/2004,M,M,3162075418,2CFMF,D
2024,10823864,28/02/2007,M,M,3162075418,2CFME,D
2024,10804587,10/12/2006,M,M,3162075418,2CFME,D
2024,10678956,24/08/2003,M,M,3162075418,2CFME,D
2024,10802283,03/07/2006,M,M,3162075418,2CFMF,D
2024,10893181,02/06/2007,M,M,3162075418,2CFME,D
2024,12738447,14/09/1986,M,M,3162075418,2CFMK,D
2024,12695436,28/04/1972,M,M,3162075418,2CFMK,D
2024,12858788,28/12/1976,M,M,3162075418,2CFMK,D
2024,10308806,25/12/2001,M,M,3162075418,2CFMK,D
2024,10525708,13/04/2002,M,M,3162075418,2CFMK,D
2024,11735453,17/03/2002,M,M,3162075418,2CFMF,D
2024,10786004,10/07/2003,M,B,3162075539,2CFSK,D
2024,10781787,06/05/2003,M,B,3162075539,2CFSK,D
2024,10390905,24/01/2000,M,B,3162075539,2CFSK,D
2024,10705842,12/06/2003,M,M,3162075539,2CFSF,D
2024,10657224,30/08/2004,M,M,3162075539,2CFSF,D
2024,10701794,27/12/2005,M,M,3162075539,2CFSK,D
2024,11316204,23/08/2002,H,M,3162075539,2CFSF,D
2024,10664967,27/10/2005,M,M,3162075539,2CFSF,D
2024,10834203,01/05/2003,M,M,3162075539,2CFSK,D
2024,10396024,27/10/1994,H,M,3162075539,2CFSK,D
2024,10620831,04/04/2002,H,M,3162075539,2CFSK,D
2024,10822528,14/07/2005,M,M,3162075539,2CFSK,D
2024,10657734,04/01/2005,M,M,3162075539,2CFSK,D
2024,10328898,25/10/2000,M,M,3162075539,2CFSK,D
2024,10859549,04/02/2005,M,M,3162075539,2CFSF,D
2024,10711968,13/09/2005,H,M,3162075539,2CFSF,D
2024,10679716,23/06/2005,M,M,3162075539,2CFSF,D
2024,10243955,06/05/1999,M,M,3162075539,2CFSK,D
2024,10319363,20/09/2001,M,M,3162075539,2CFSF,D
2024,10839832,02/08/2005,M,M,3162075539,2CFSF,D
2024,10027372,02/03/2005,H,M,3162075539,2CFSF,D
2024,10689174,10/08/2005,M,M,3162075539,2CFSF,D
2024,10817396,02/03/2005,H,M,3162075539,2CFSF,D
2024,10742955,17/04/2005,H,M,3162075539,2CFSF,D
2024,10734168,13/02/2005,M,M,3162075539,2CFSK,D
2024,10707900,03/03/2005,H,M,3162075539,2CFSK,D
2024,10017422,16/09/2005,M,M,3162075539,2CFSK,D
2024,10696544,10/02/2004,M,M,3162075539,2CFSF,D
2024,10776959,10/03/2003,H,M,3162075539,2CFSF,D
2024,10707896,10/05/2005,H,M,3162075539,2CFSK,D
2024,10590166,23/09/2002,M,M,3162075539,2CFSF,D
2024,10734359,17/10/2003,M,M,3162075539,2CFSK,D
2024,10635766,12/10/2005,M,M,3162075539,2CFSF,D
2024,10735610,25/10/2005,M,M,3162075539,2CFSF,D
2024,10320009,13/02/2001,M,M,3162075539,2CFSK,D
2024,10691132,13/12/2004,M,M,3162075539,2CFSK,D
2024,11568799,22/12/1980,M,M,3162075539,2CFSF,D
2024,11155646,28/08/1983,M,M,3162075539,2CFSK,D
2024,10503400,06/08/2002,M,M,3162075539,2CFSK,D
2024,10937787,06/06/1967,H,M,3162075539,2CFSK,D
2024,10646180,27/02/2003,H,B,3162077488,2CFMB,D
2024,10762386,17/05/2006,M,M,3162077488,2CFMB,D
2024,10766806,19/09/2006,M,M,3162077488,2CFMB,D
2024,10776722,02/10/2006,H,M,3162077488,2CFMB,D
2024,10791133,04/11/2006,H,M,3162077488,2CFMB,D
2024,10909605,11/01/2007,H,M,3162077488,2CFMB,D
2024,10761942,04/03/2006,M,M,3162077488,2CFMB,D
2024,10889204,27/11/2006,M,M,3162077488,2CFMB,D
2024,10805487,14/11/2006,M,M,3162077488,2CFMB,D
2024,10858044,01/09/2006,H,M,3162077488,2CFMB,D
2024,10852104,04/05/2006,H,M,3162077488,2CFMB,D
2024,10887844,03/05/2007,M,M,3162077488,2CFMB,D
2024,10802935,04/12/2006,M,M,3162077488,2CFMB,D
2024,10895114,17/10/2007,M,M,3162077488,2CFMB,D
2024,11336367,18/03/2007,H,M,3162077488,2CFMB,D
2024,10920099,15/04/2007,M,M,3162077488,2CFMB,D
2024,10839333,07/06/2005,H,B,3162077551,2CFSI,D
2024,10453615,02/06/1994,H,B,3162077551,2CFSI,D
2024,10752122,18/08/2005,M,M,3162077551,2CFSI,D
2024,10808796,11/01/2003,H,M,3162077551,2CFSI,D
2024,10243788,23/01/2001,M,M,3162077551,2CFSI,D
2024,10713535,13/04/2005,M,M,3162077551,2CFSI,D
2024,10706042,28/06/2003,M,M,3162077551,2CFSI,D
2024,10819055,05/11/2004,H,M,3162077551,2CFSI,D
2024,10748318,17/10/2003,H,M,3162077551,2CFSI,D
2024,10809450,10/11/2004,H,M,3162077551,2CFSI,D
2024,10718886,20/10/2003,M,M,3162077600,2CFSB,D
2024,10690358,15/03/2004,M,M,3162077600,2CFSB,D
2024,10826692,03/08/2005,M,M,3162077600,2CFSB,D
2024,10584902,30/04/2002,M,M,3162077600,2CFSB,D
2024,10375121,05/04/2001,H,M,3162077600,2CFSB,D
2024,10689153,29/10/2004,M,M,3162077600,2CFSB,D
2024,10795882,04/05/2003,M,M,3162077600,2CFSB,D
2024,10768351,16/01/2003,H,M,3162077600,2CFSB,D
2024,10270640,09/08/1995,H,M,3162077600,2CFSB,D
2024,10426520,04/01/2001,M,M,3162077600,2CFSB,D
2024,10432949,25/09/1999,M,M,3162077600,2CFSB,D
2024,10820754,30/08/2003,H,M,3162077600,2CFSB,D
2024,10466022,23/04/1999,H,M,3162077600,2CFSB,D
2024,10723795,28/02/2003,M,M,3162077600,2CFSB,D
2024,10279046,31/05/2001,H,M,3162077600,2CFSB,D
2024,10698475,08/02/2004,H,M,3162077600,2CFSB,D
2024,10414557,10/09/1999,M,M,3162077600,2CFSB,D
2024,10792793,20/11/2003,M,M,3162077600,2CFSB,D
2024,10376639,21/11/2000,H,B,3162076035,2CFSJ,D
2024,10640379,06/09/2004,H,M,3162076035,2CFSJ,D
2024,10466089,10/06/1993,M,M,3162076035,2CFSJ,D
2024,13263308,24/08/1971,M,M,3162076035,2CFSJ,D
2024,10742422,03/05/2005,H,M,3162076035,2CFSJ,D
2024,10487908,03/08/2005,H,M,3162076035,2CFSJ,D
2024,10610451,26/12/2003,M,M,3162076035,2CFSJ,D
2024,10814531,30/12/2005,H,M,3162076035,2CFSJ,D
2024,10838901,09/08/2005,M,M,3162076035,2CFSJ,D
2024,10706770,05/06/2004,H,M,3162076035,2CFSJ,D
2024,10849475,06/09/2004,H,M,3162076035,2CFSJ,D
2024,10468091,28/06/2001,M,M,3162076035,2CFSJ,D
2024,10348121,05/07/2000,H,B,3162076098,2CFSD,D
2024,10282475,05/12/1999,M,M,3162076098,2CFSD,D
2024,10675919,15/06/2003,M,M,3162076098,2CFSD,D
2024,10837553,29/09/2005,M,M,3162076098,2CFSD,D
2024,10305439,20/06/2000,M,M,3162076098,2CFSD,D
2024,10803272,22/09/2003,M,M,3162076098,2CFSD,D
2024,10700883,03/05/2005,M,M,3162076098,2CFSD,D
2024,10778000,22/11/2003,M,M,3162076098,2CFSD,D
2024,10709639,21/07/2005,M,M,3162076098,2CFSD,D
2024,10691269,30/12/2004,H,M,3162076098,2CFSD,D
2024,10780309,17/12/2003,H,M,3162076119,2CFSE,D
2024,10506040,06/05/2002,M,M,3162076119,2CFSE,D
2024,10321371,05/10/2001,M,M,3162076119,2CFSE,D
2024,10664986,04/12/2005,M,M,3162076119,2CFSE,D
2024,10690446,27/06/2004,M,M,3162076119,2CFSE,D
2024,10742990,10/08/2005,M,M,3162076119,2CFSE,D
2024,10428047,17/10/2001,M,M,3162076119,2CFSE,D
2024,10365373,10/10/1999,M,M,3162076119,2CFSE,D
2024,10277303,15/08/2001,M,M,3162076119,2CFSE,D
2024,10486936,28/12/2004,H,M,3162076119,2CFSE,D
2024,10610383,10/12/2005,H,M,3162076119,2CFSE,D
2024,10699044,17/01/2004,M,M,3162076119,2CFSE,D
2024,10513718,26/01/2002,M,M,3162076119,2CFSE,D
2024,10516555,16/03/2002,M,M,3162076119,2CFSE,D
2024,10842007,19/11/2006,H,B,3228390016,1CFMH,D
2024,10916333,18/04/2007,H,B,3228390016,1CFMH,D
2024,10708167,18/11/2005,H,M,3228390016,1CFMH,D
2024,11002913,08/08/2008,H,M,3228390016,1CFMH,D
2024,10846382,10/02/2007,H,M,3228390016,1CFMH,D
2024,10903261,04/06/2007,H,M,3228390016,1CFMH,D
2024,11002807,05/11/2008,H,M,3228390016,1CFMH,D
2024,11146537,15/04/1985,H,M,3228390016,1CFMH,D
2024,10893131,13/07/2007,H,M,3228390016,1CFMH,D
2024,10996376,28/01/2008,H,M,3228390016,1CFMH,D
2024,10917865,12/10/2007,H,M,3228390016,1CFMH,D
2024,11011197,28/03/2008,H,M,3228390016,1CFMH,D
2024,10762391,18/07/2006,H,M,3228390016,1CFMH,D
2024,10776723,19/07/2006,M,M,3228390016,1CFMH,D
2024,10885064,15/11/2007,H,M,3228390016,1CFMH,D
2024,10707446,10/08/2005,M,B,3228410748, ,D
2024,10322551,07/02/2001,H,B,3228410748,1CFSR,D
2024,10587215,13/03/2002,H,B,3228410748,1CFSR,D
2024,10415316,04/09/1999,M,B,3228410748, ,D
2024,10254373,28/08/1999,H,M,3228410748,1CFSR,D
2024,10700069,27/09/2004,M,M,3228410748,1CFSR,D
2024,10688815,11/05/2003,M,M,3228410748,1CFSR,D
2024,10507411,30/06/2002,M,M,3228410748,1CFSR,D
2024,10308084,15/03/2000,M,B,3228415772,1CFSS,D
2024,10333191,19/01/1997,H,B,3228415772,1CFSO,D
2024,10776003,29/09/2006,M,B,3228415772,1CFSO,D
2024,10740508,09/12/2003,M,B,3228415772,1CFSO,D
2024,10782290,16/11/2006,M,B,3228415772,1CFSO,D
2024,10834133,30/11/2006,M,B,3228415772,1CFSO,D
2024,10839060,17/04/2006,M,B,3228415772, ,D
2024,10814218,17/08/2004,M,B,3228415772,1CFSO,D
2024,10799612,07/10/2006,M,M,3228415772,1CFSO,D
2024,10817945,07/06/2006,M,M,3228415772,1CFSO,D
2024,10834174,15/02/2006,H,M,3228415772,1CFSO,D
2024,10798915,18/06/2006,M,M,3228415772,1CFSS,D
2024,10819488,18/05/2005,M,M,3228415772,1CFSS,D
2024,10781492,14/02/2003,M,M,3228415772,1CFSO,D
2024,10413312,08/08/1992,M,M,3228415772,1CFSS,D
2024,10546650,04/05/2002,H,M,3228415772,1CFSO,D
2024,10714135,22/03/2005,M,M,3228415772,1CFSO,D
2024,10835968,01/09/2006,M,M,3228415772,1CFSO,D
2024,10842025,10/02/2006,M,M,3228415772,1CFSS,D
2024,10803120,04/01/2003,M,M,3228415772,1CFSS,D
2024,10711961,17/04/2005,M,M,3228415772,1CFSO,D
2024,10725869,28/11/2003,M,M,3228415772,1CFSS,D
2024,10378823,07/07/1991,H,M,3228415772,1CFSO,D
2024,10793376,03/04/2006,M,M,3228415772,1CFSS,D
2024,10776515,18/10/2006,M,M,3228415772,1CFSS,D
2024,10729560,17/12/2003,M,M,3228415772,1CFSO,D
2024,10839060,17/04/2006,M,M,3228415772,1CFSS,D
2024,10770501,12/10/2006,M,M,3228415772,1CFSO,D
2024,10962405,12/07/2005,M,M,3228415772,1CFSS,D
2024,10827153,03/03/2006,M,M,3228415772,1CFSS,D
2024,10993836,27/04/2006,M,M,3228415772,1CFSS,D
2024,10780789,08/03/2006,M,M,3228415772,1CFSS,D
2024,10809667,21/12/2006,H,M,3228415772,1CFSS,D
2024,10687463,22/06/2004,M,M,3228415772,1CFSO,D
2024,10678151,21/07/2003,M,M,3228415772,1CFSO,D
2024,10809557,10/11/2004,M,M,3228415772,1CFSS,D
2024,10944114,21/06/1983,M,M,3228415772,1CFSO,D
2024,10730519,20/12/2005,M,M,3228415772,1CFSS,D
2024,10742238,09/04/2005,M,M,3228415772,1CFSO,D
2024,10887591,07/03/2007,M,M,3162079713,2CFMA,D
2024,10926432,20/08/2007,M,M,3162079713,2CFMA,D
2024,10737176,02/12/2005,M,M,3162079713,2CFMA,D
2024,10857947,04/08/2006,H,M,3162079713,2CFMA,D
2024,10916753,26/04/2007,M,M,3162079713,2CFMA,D
2024,10840996,10/09/2005,M,M,3162079713,2CFMA,D
2024,10888026,13/05/2007,H,M,3162079713,2CFMA,D
2024,10899530,12/07/2007,H,M,3162079713,2CFMA,D
2024,10925424,28/01/2006,M,M,3162079713,2CFMA,D
2024,10707891,25/09/2005,H,M,3162079713,2CFMA,D
2024,10688886,16/02/2004,M,M,3162079713,2CFMA,D
2024,10798521,21/07/2006,M,M,3162079713,2CFMA,D
2024,12788547,30/07/2005,M,M,3162079713,2CFMA,D
2024,11010026,16/01/2005,M,M,3162079713,2CFMA,D
2024,10832154,11/11/2005,H,M,3162079713,2CFMA,D
2024,10793462,09/12/2006,M,M,3162079713,2CFMA,D
2024,10793477,09/12/2006,M,M,3162079713,2CFMA,D
2024,10322793,18/12/1994,H,B,3228413382,1CFSL,S
2024,10441204,08/02/1995,H,B,3228413382,1CFSL,S
2024,13376932,06/08/1981,M,B,3228413382,1CFSL,S
2024,11968274,09/12/1984,M,B,3228413382,1CFSL,S
2024,10247205,07/11/1998,H,B,3228413382,1CFSL,S
2024,10255828,25/09/1997,M,B,3228413382,1CFSL,S
2024,12058217,13/09/1991,H,B,3228413382,1CFSL,S
2024,12837522,25/10/1980,H,B,3228413382,1CFSL,S
2024,11064614,04/06/1980,H,M,3228413382,1CFSL,S
2024,11067623,10/07/1986,H,M,3228413382,1CFSL,S
2024,10525885,08/05/2002,H,M,3228413382,1CFSL,S
2024,13455308,01/05/1987,H,M,3228413382,1CFSL,S
2024,11161106,10/05/1974,H,M,3228413382,1CFSL,S
2024,11332097,05/09/1977,H,M,3228413382,1CFSL,S
2024,10453628,22/01/1993,M,M,3228413382,1CFSL,S
2024,12500233,21/04/1979,H,M,3228413382,1CFSL,S
2024,10308704,21/06/1999,H,M,3228413382,1CFSL,S
2024,12730778,28/06/1971,M,M,3228413382,1CFSL,S
2024,10255502,13/03/1999,M,M,3228413382,1CFSL,S
2024,10328549,25/09/2001,M,M,3228413382,1CFSL,S
2024,13457137,11/01/1986,H,M,3228413382,1CFSL,S
2024,10677836,12/12/2005,H,M,3228413382,1CFSL,S
2024,12287306,02/10/1985,H,M,3228413382,1CFSL,S
2024,13450540,26/08/1978,M,B,3228379385, ,S
2024,13450540,26/08/1978,M,M,3228379385,1CFMG,S
2024,11068958,04/09/1976,M,M,3228379385,1CFMG,S
2024,10278634,14/05/1996,M,M,3228379385,1CFMG,S
2024,10284131,03/12/2000,M,M,3228379385,1CFMG,S
2024,12731640,26/07/1982,M,M,3228379385,1CFMG,S
2024,10248709,17/09/2000,M,M,3228379385,1CFMG,S
2024,10421015,11/09/2000,M,M,3228379385,1CFMG,S
2024,12673295,15/06/1983,M,M,3228379385,1CFMG,S
2024,10420824,30/10/1996,M,M,3228379385,1CFMG,S
2024,10332353,04/02/1994,M,M,3228379385,1CFMG,S
2024,10394837,31/01/1995,M,M,3228379385,1CFMG,S
2024,10307040,24/08/1999,M,M,3228379385,1CFMG,S
2024,11786393,19/08/1987,M,M,3228379385,1CFMG,S
2024,10696650,14/07/2005,H,M,3228379385,1CFMG,S
2024,13459194,01/11/1980,M,M,3228379385,1CFMG,S
2024,11067932,19/04/1987,M,M,3228379385,1CFMG,S
2024,12306295,20/11/1990,M,B,3228404816,1CFST,S
2024,10662076,14/04/1991,H,B,3228404816,1CFST,S
2024,10374437,05/05/2000,M,B,3228404816,1CFST,S
2024,10414870,21/12/1998,M,M,3228404816,1CFST,S
2024,10509186,24/12/2002,M,M,3228404816,1CFST,S
2024,10452196,25/12/1995,H,M,3228404816,1CFST,S
2024,10350415,23/09/1997,M,M,3228404816,1CFST,S
2024,13035058,12/05/1980,M,M,3228404816,1CFST,S
2024,10357636,11/12/1999,M,M,3228404816,1CFST,S
2024,10819112,23/02/2003,M,M,3228404816,1CFST,S
2024,10953575,02/09/1989,M,M,3228404816,1CFST,S
2024,10381846,28/10/1998,M,M,3228404816,1CFST,S
2024,13456235,11/07/1978,M,M,3228404816,1CFST,S
2024,10256435,19/12/2001,H,M,3228404816,1CFST,S
2024,10279441,03/03/1996,H,M,3228404816,1CFST,S
2024,10980328,23/02/1978,M,M,3228404816,1CFST,S
2024,10953290,01/07/1970,H,M,3228404816,1CFST,S
2024,10463434,13/08/1994,H,M,3228404816,1CFST,S
2024,12736324,19/09/1985,M,M,3228404816,1CFST,S
2024,11481642,18/06/1979,M,M,3228404816,1CFST,S
2024,11889122,24/06/1990,H,M,3228404816,1CFST,S
2024,11241112,14/09/1989,M,M,3228404816,1CFST,S
2024,10783588,07/10/2004,M,M,3228404816,1CFST,S
2024,10615771,26/03/1991,H,M,3228404816,1CFST,S
2024,11572297,26/07/1971,H,B,3162079790, ,S
2024,10653326,23/03/1990,M,M,3162079790,2CFSP,S
2024,11572297,26/07/1971,H,M,3162079790,2CFSP,S
2024,10735143,02/12/2003,M,M,3162079790,2CFSP,S
2024,10963934,05/01/1989,M,M,3162079790,2CFSP,S
2024,10410551,28/06/1996,M,M,3162079790,2CFSP,S
2024,10283468,10/10/1996,M,M,3162079790,2CFSP,S
2024,11158351,24/02/1988,M,M,3162079790,2CFSP,S
2024,11319435,11/02/1977,M,M,3162079790,2CFSP,S
2024,10360919,07/08/2000,H,M,3162079790,2CFSP,S
2024,10443245,08/10/1997,M,M,3162079790,2CFSP,S
2024,12737880,02/10/1978,M,M,3162079790,2CFSP,S
2024,12731205,06/07/1973,M,M,3162079790,2CFSP,S
2024,10354855,25/11/1993,M,M,3162079790,2CFSP,S
2024,12568905,21/11/1984,H,M,3162079790,2CFSP,S
2024,10816926,13/09/2002,M,M,3162079790,2CFSP,S
2024,10300393,23/01/1994,M,M,3162079790,2CFSP,S
2024,13248595,06/10/1977,M,M,3162079790,2CFSP,S
2024,11741280,01/09/1984,M,M,3162079790,2CFSP,S
2024,12735122,16/02/1980,H,M,3162079790,2CFSP,S
2024,11057251,28/07/1987,H,M,3162079790,2CFSP,S
2024,12020369,19/05/1993,M,M,3162079790,2CFSP,S
2024,11875204,18/03/1988,M,M,3162079790,2CFSP,S
2024,10474558,20/05/1992,M,M,3162079790,2CFSP,S
2024,10601480,08/02/1991,M,M,3162079790,2CFSP,S
2024,12731503,05/08/1988,M,M,3162079790,2CFSP,S
2024,12567860,15/11/1972,H,M,3162079790,2CFSP,S
2024,10454503,04/01/1992,M,M,3162079790,2CFSP,S
2024,11246656,28/11/1987,M,M,3162079790,2CFSP,S
2024,13457203,27/01/1982,M,M,3162079790,2CFSP,S
2024,13038681,27/03/1988,M,M,3162079790,2CFSP,S
2024,10416763,13/09/1999,M,M,3162079790,2CFSP,S
2024,13457149,23/05/1971,M,M,3162079790,2CFSP,S
2024,11321557,27/04/1976,M,M,3162079790,2CFSP,S
2024,10451024,08/06/1994,M,M,3162079790,2CFSP,S
2024,11486847,04/01/1974,M,M,3162079790,2CFSP,S
2024,10323618,14/01/2000,H,M,3162079790,2CFSP,S
2024,10327143,22/03/2000,H,M,3162079790,2CFSP,S
2024,11312274,06/09/1980,M,M,3162079790,2CFSP,S
2024,10382359,03/09/2001,M,M,3162079790,2CFSP,S
2024,10980328,23/02/1978,M,B,3162079797,1CFST,S
2024,10354855,25/11/1993,M,B,3162079797, ,S
2024,12736324,19/09/1985,M,B,3162079797,1CFST,S
2024,11057251,28/07/1987,H,B,3162079797, ,S
2024,12730601,31/07/1983,H,M,3162079936,2CFMI,S
2024,12510469,07/03/2003,H,M,3162079936,2CFMI,S
2024,13086978,23/02/1971,H,M,3162079936,2CFMI,S
2024,11421089,15/01/1987,H,M,3162079936,2CFMI,S
2024,11420126,15/09/1989,M,M,3162079936,2CFMI,S
